Shape_Leng,起点_1,起点_12,终点_1,终点_12,数量,time,日期,小时
998.756837759,114.118633168,22.680574178,114.125829344,22.675630127,3,2021-11-21,20211121,17
998.756837759,114.118633168,22.680574178,114.125829344,22.675630127,3,2021-11-21,20211121,17
609.597713342,114.128535275,22.662328217,114.123145157,22.661436216,3,2021-11-21,20211121,12
998.756837759,114.118633168,22.680574178,114.125829344,22.675630127,3,2021-11-21,20211121,17
754.202814758,114.020715832,22.662597504,114.026969425,22.660192068,3,2021-11-21,20211121,14
1093.97088822,113.836592329,22.630499835,113.828467412,22.635602348,5,2021-11-21,20211121,7
927.753038106,113.873595929,22.565846088,113.868186098,22.571700295,3,2021-11-21,20211121,20
2417.2827784,113.808613624,22.736466366,113.824822312,22.723138296,3,2021-11-21,20211121,10
2432.87882077,113.78615107,22.716132462,113.801416622,22.730558234,3,2021-11-21,20211121,13
2513.35876058,113.799617371,22.702204194,113.799637109,22.681373991,4,2021-11-21,20211121,13
1311.69834168,113.881709731,22.545016546,113.882598658,22.555867808,3,2021-11-21,20211121,18
1241.46626652,113.977712656,22.681757814,113.988490591,22.679114145,4,2021-11-21,20211121,15
2795.41222771,113.905918782,22.519485891,113.931000529,22.520616872,3,2021-11-21,20211121,18
1675.70147562,114.023398545,22.652635191,114.009103579,22.648282101,10,2021-11-21,20211121,11
2795.41222771,113.905918782,22.519485891,113.931000529,22.520616872,3,2021-11-21,20211121,18
3234.98667382,114.208610971,22.729320672,114.231153343,22.712404105,3,2021-11-21,20211121,12
2795.41222771,113.905918782,22.519485891,113.931000529,22.520616872,3,2021-11-21,20211121,18
5155.91654972,113.970529008,22.560983496,114.011790123,22.541551258,3,2021-11-21,20211121,19
3234.98667382,114.208610971,22.729320672,114.231153343,22.712404105,3,2021-11-21,20211121,12
852.2142648,113.945330473,22.578950663,113.938147153,22.57650634,4,2021-11-21,20211121,15
1104.86468515,114.060059136,22.723743536,114.069952556,22.724475192,3,2021-11-21,20211121,13
1498.35552907,114.306500279,22.782938573,114.298418615,22.773014311,3,2021-11-21,20211121,12
1308.2435029,114.062752901,22.715391212,114.052876652,22.721266694,3,2021-11-21,20211121,14
610.003665126,114.205034421,22.647715472,114.210454358,22.648460662,3,2021-11-21,20211121,17
4683.62829326,114.086207802,22.556627791,114.048442888,22.539498039,3,2021-11-21,20211121,11
610.003665126,114.205034421,22.647715472,114.210454358,22.648460662,3,2021-11-21,20211121,17
1429.87913841,114.066390106,22.640351362,114.054706404,22.635425825,3,2021-11-21,20211121,11
2151.78926949,113.780770556,22.721028943,113.795132286,22.732962095,3,2021-11-21,20211121,10
810.463118227,114.070895567,22.546879102,114.078103073,22.5459292,3,2021-11-21,20211121,19
1472.39935488,114.000137001,22.682403697,113.988493226,22.676614284,3,2021-11-21,20211121,12
810.463118227,114.070895567,22.546879102,114.078103073,22.5459292,3,2021-11-21,20211121,19
1256.51869945,114.186069093,22.649638166,114.180653952,22.640497936,3,2021-11-21,20211121,10
1006.87338333,114.232961899,22.694902619,114.223956959,22.694119122,3,2021-11-21,20211121,16
1387.50743502,114.201419112,22.660278605,114.190582087,22.654596285,3,2021-11-21,20211121,4
920.88439721,114.06550007,22.540272447,114.060108177,22.534477758,4,2021-11-21,20211121,14
735.288397688,114.096129055,22.555627038,114.094319278,22.561493444,3,2021-11-21,20211121,9
824.014207085,114.088017971,22.549921803,114.08080542,22.548384051,4,2021-11-21,20211121,18
4097.09608679,113.924707482,22.786512435,113.887980785,22.784302449,3,2021-11-21,20211121,14
891.546721813,113.901411896,22.574471928,113.897823501,22.581083197,3,2021-11-21,20211121,19
4097.09608679,113.924707482,22.786512435,113.887980785,22.784302449,3,2021-11-21,20211121,14
1208.20865201,114.22218125,22.554890812,114.232990781,22.553989252,3,2021-11-21,20211121,8
1111.65752052,114.104244626,22.553026626,114.105153214,22.543842075,3,2021-11-21,20211121,3
3871.02291008,113.805036119,22.758927995,113.823023087,22.731481694,3,2021-11-21,20211121,9
1010.92744492,114.045746561,22.661249117,114.046636483,22.669588761,3,2021-11-21,20211121,7
3103.33904806,113.94083316,22.589834993,113.914837875,22.580536782,3,2021-11-21,20211121,14
540.819878549,114.267927388,22.726947234,114.263451882,22.725203846,3,2021-11-21,20211121,11
1203.88126734,113.962448324,22.545298781,113.951655484,22.544664764,4,2021-11-21,20211121,10
911.097013218,113.8690941,22.56502335,113.868185284,22.572534359,4,2021-11-21,20211121,18
2044.80076378,114.039491473,22.526913358,114.021619946,22.530834411,3,2021-11-21,20211121,10
1408.35262769,113.777184296,22.703466308,113.781666178,22.714380115,3,2021-11-21,20211121,11
2230.0900916,114.344280452,22.678991401,114.324484512,22.681827994,7,2021-11-21,20211121,19
1548.54420084,113.952519903,22.692241707,113.94264268,22.683204212,3,2021-11-21,20211121,13
634.804420656,113.898743003,22.770302921,113.893366018,22.768551686,3,2021-11-21,20211121,13
1548.54420084,113.952519903,22.692241707,113.94264268,22.683204212,3,2021-11-21,20211121,13
644.644122079,113.888879265,22.559266163,113.884394937,22.555882357,3,2021-11-21,20211121,4
3919.80496652,113.985823044,22.526525164,114.020726753,22.530821105,3,2021-11-21,20211121,2
666.463265889,113.964210239,22.587801977,113.958813753,22.585408269,3,2021-11-21,20211121,10
3821.47130132,113.863672179,22.60926471,113.863673082,22.577570445,3,2021-11-21,20211121,13
2216.45439483,113.923820287,22.508889892,113.922907691,22.490514049,3,2021-11-21,20211121,8
3967.94945031,114.154556987,22.629445857,114.183362446,22.648823142,3,2021-11-21,20211121,18
2242.64823385,113.823051311,22.669822791,113.803245306,22.666421627,3,2021-11-21,20211121,11
784.406427118,114.115034942,22.680564472,114.120427017,22.68474989,3,2021-11-21,20211121,19
1453.64529093,113.888872035,22.565939022,113.881700263,22.55586152,3,2021-11-21,20211121,8
2133.90556285,113.805926904,22.682284337,113.812208223,22.698993436,3,2021-11-21,20211121,11
951.53792703,114.124043971,22.551360358,114.115953856,22.548811783,3,2021-11-21,20211121,10
729.382692532,114.23924691,22.718239501,114.245531888,22.719947767,3,2021-11-21,20211121,18
951.53792703,114.124043971,22.551360358,114.115953856,22.548811783,3,2021-11-21,20211121,10
498.897774565,114.346959307,22.695628153,114.344266413,22.692323094,5,2021-11-21,20211121,21
951.53792703,114.124043971,22.551360358,114.115953856,22.548811783,3,2021-11-21,20211121,10
955.772839289,113.97142557,22.563467992,113.979518217,22.560819416,3,2021-11-21,20211121,9
1885.84016394,114.137477899,22.699968105,114.133003953,22.684893598,3,2021-11-21,20211121,11
763.84818719,114.183358356,22.638817853,114.177045931,22.636334929,3,2021-11-21,20211121,19
724.817540685,114.115058872,22.542136212,114.111455361,22.54714486,3,2021-11-21,20211121,17
724.817540685,114.115058872,22.542136212,114.111455361,22.54714486,3,2021-11-21,20211121,17
2370.0310019,113.886170662,22.575083625,113.881700263,22.55586152,3,2021-11-21,20211121,17
724.817540685,114.115058872,22.542136212,114.111455361,22.54714486,3,2021-11-21,20211121,17
706.010613596,114.04931111,22.570366517,114.055588238,22.571203286,4,2021-11-21,20211121,8
724.817540685,114.115058872,22.542136212,114.111455361,22.54714486,3,2021-11-21,20211121,17
920.782352665,114.06366988,22.574491624,114.055586601,22.572871407,3,2021-11-21,20211121,9
724.817540685,114.115058872,22.542136212,114.111455361,22.54714486,3,2021-11-21,20211121,17
724.817540685,114.115058872,22.542136212,114.111455361,22.54714486,3,2021-11-21,20211121,17
905.933840016,114.141081644,22.61584426,114.137486481,22.609104535,6,2021-11-21,20211121,21
1904.19118138,114.119553603,22.546321822,114.102448039,22.546370344,3,2021-11-21,20211121,19
846.822825745,114.262562821,22.733520596,114.269720021,22.731143398,3,2021-11-21,20211121,8
1904.19118138,114.119553603,22.546321822,114.102448039,22.546370344,3,2021-11-21,20211121,19
1461.3719641,114.133902395,22.571509599,114.121330059,22.568020924,3,2021-11-21,20211121,11
948.782525822,113.914868139,22.649757478,113.917552147,22.642291755,3,2021-11-21,20211121,8
1139.40834152,114.115919219,22.598023045,114.125808152,22.595584934,3,2021-11-21,20211121,9
4814.01561592,113.82662734,22.70562713,113.795132286,22.732962095,3,2021-11-21,20211121,15
498.897774565,114.346959307,22.695628153,114.344266413,22.692323094,4,2021-11-21,20211121,15
779.318964794,113.851035902,22.613593852,113.845610736,22.609509265,4,2021-11-21,20211121,22
2196.44909782,114.026072577,22.555098294,114.008210755,22.547356597,3,2021-11-21,20211121,14
711.699198543,114.083466451,22.713418131,114.077155899,22.714363932,3,2021-11-21,20211121,18
731.110656494,114.141081644,22.61584426,114.144675802,22.620918419,5,2021-11-21,20211121,22
727.16058172,114.048414975,22.570363305,114.054690013,22.572039119,3,2021-11-21,20211121,13
1946.10021701,113.950756343,22.544678829,113.964252036,22.534415042,3,2021-11-21,20211121,13
1261.24107162,113.925614752,22.511408728,113.931000529,22.520616872,3,2021-11-21,20211121,9
1261.24107162,113.925614752,22.511408728,113.931000529,22.520616872,3,2021-11-21,20211121,9
633.282476997,113.863675939,22.574234255,113.869083323,22.575866187,3,2021-11-21,20211121,9
1261.24107162,113.925614752,22.511408728,113.931000529,22.520616872,3,2021-11-21,20211121,9
1693.09388338,114.264344168,22.709388276,114.257183851,22.721765849,5,2021-11-21,20211121,18
761.132007705,114.205938226,22.651868972,114.199614078,22.649470453,3,2021-11-21,20211121,21
2112.54115742,113.939068264,22.509751834,113.939052193,22.492219241,3,2021-11-21,20211121,17
1008.89255011,114.221251678,22.733307145,114.230261725,22.732404585,3,2021-11-21,20211121,9
675.960937759,114.138386694,22.687486581,114.133003953,22.684893598,3,2021-11-21,20211121,6
1101.4533032,113.999245335,22.679069502,113.989388527,22.678273062,3,2021-11-21,20211121,18
826.569498969,113.887949928,22.718493545,113.895124404,22.720258359,4,2021-11-21,20211121,18
925.836253856,114.479166919,22.59898629,114.471053931,22.597296336,3,2021-11-21,20211121,9
1360.92928091,113.913977239,22.520454988,113.917550744,22.509654616,3,2021-11-21,20211121,10
925.836253856,114.479166919,22.59898629,114.471053931,22.597296336,3,2021-11-21,20211121,9
1360.92928091,113.913977239,22.520454988,113.917550744,22.509654616,3,2021-11-21,20211121,10
1939.09745759,113.925599112,22.679884484,113.94264268,22.683204212,3,2021-11-21,20211121,17
648.663924245,114.090721217,22.63995168,114.095228406,22.636543027,3,2021-11-21,20211121,9
1939.09745759,113.925599112,22.679884484,113.94264268,22.683204212,3,2021-11-21,20211121,17
607.33535623,114.049331897,22.550347277,114.054713196,22.54951752,3,2021-11-21,20211121,12
764.654737865,114.232092629,22.552322712,114.234785491,22.558158521,3,2021-11-21,20211121,10
757.864199066,114.041280249,22.525262313,114.047546412,22.522803724,3,2021-11-21,20211121,8
607.281522339,114.049339886,22.536998037,114.054720678,22.536168088,3,2021-11-21,20211121,13
1714.33557293,113.913070899,22.668067986,113.924705622,22.677377769,3,2021-11-21,20211121,14
721.420707084,114.029651325,22.650229495,114.023398579,22.651801549,3,2021-11-21,20211121,22
800.198901092,113.948027988,22.577249271,113.940840145,22.577324283,3,2021-11-21,20211121,19
600.884828977,113.811334313,22.761476771,113.805936645,22.761436131,3,2021-11-21,20211121,18
2295.3205885,114.210412245,22.708461204,114.223956959,22.694119122,3,2021-11-21,20211121,19
670.622724244,114.049311973,22.569532459,114.054690013,22.572039119,4,2021-11-21,20211121,16
847.070527368,113.851045207,22.623602329,113.856469543,22.628528181,3,2021-11-21,20211121,17
927.753038106,113.873595929,22.565846088,113.868186098,22.571700295,4,2021-11-21,20211121,10
847.070527368,113.851045207,22.623602329,113.856469543,22.628528181,3,2021-11-21,20211121,17
927.420485365,114.117736479,22.678070771,114.119526977,22.685577985,6,2021-11-21,20211121,15
629.331997372,113.800518229,22.730546036,113.795131608,22.732128874,3,2021-11-21,20211121,17
927.420485365,114.117736479,22.678070771,114.119526977,22.685577985,6,2021-11-21,20211121,15
1080.48109781,114.117731969,22.682237083,114.125827612,22.677296722,3,2021-11-21,20211121,13
1805.03511042,113.983092082,22.691673779,113.990285427,22.678265986,3,2021-11-21,20211121,14
1080.48109781,114.117731969,22.682237083,114.125827612,22.677296722,3,2021-11-21,20211121,13
2540.11621195,113.807734321,22.78393795,113.829368176,22.777248005,3,2021-11-21,20211121,10
1080.48109781,114.117731969,22.682237083,114.125827612,22.677296722,3,2021-11-21,20211121,13
647.360168788,114.097943929,22.541419128,114.102452737,22.538026966,3,2021-11-21,20211121,15
1080.48109781,114.117731969,22.682237083,114.125827612,22.677296722,3,2021-11-21,20211121,13
3641.00636262,114.274220283,22.762039735,114.304706012,22.772966119,3,2021-11-21,20211121,13
1362.94539504,114.120454491,22.543824068,114.108758336,22.540480628,3,2021-11-21,20211121,14
1033.20343294,113.994751242,22.694073078,113.986677011,22.698295925,3,2021-11-21,20211121,11
1122.56529116,113.908593652,22.557081236,113.901423027,22.563628989,3,2021-11-21,20211121,11
647.723670699,113.832981416,22.773042839,113.829368176,22.777248005,3,2021-11-21,20211121,17
1160.57577354,113.900509007,22.584464961,113.905887853,22.576218643,3,2021-11-21,20211121,15
583.030666506,114.104252162,22.543849868,114.108754701,22.546320855,6,2021-11-21,20211121,14
2890.76702976,114.22304718,22.706625525,114.244634618,22.719939813,3,2021-11-21,20211121,13
3568.02217443,113.981333073,22.538267066,113.949857805,22.54385803,3,2021-11-21,20211121,19
2890.76702976,114.22304718,22.706625525,114.244634618,22.719939813,3,2021-11-21,20211121,13
1518.80805631,114.268842413,22.680302627,114.261671381,22.69101181,3,2021-11-21,20211121,15
1946.10021701,113.964252036,22.534415042,113.950756343,22.544678829,3,2021-11-21,20211121,11
1863.63984559,113.867283265,22.573373466,113.856448342,22.585157583,3,2021-11-21,20211121,19
3730.96053466,114.069953001,22.725308417,114.038546331,22.714514746,3,2021-11-21,20211121,16
591.343167174,114.081706297,22.549202019,114.084414561,22.544981425,6,2021-11-21,20211121,9
1325.1938236,114.271525191,22.682013347,114.27330363,22.692873382,3,2021-11-21,20211121,19
591.343167174,114.081706297,22.549202019,114.084414561,22.544981425,6,2021-11-21,20211121,9
766.061856432,114.116836097,22.678901224,114.119527883,22.684744755,5,2021-11-21,20211121,15
3274.11675602,114.206841593,22.651020436,114.181553513,22.637159127,4,2021-11-21,20211121,11
4444.88160943,113.883497799,22.666788466,113.918449894,22.648973456,3,2021-11-21,20211121,21
2555.68522203,113.882597805,22.55670197,113.866383461,22.571711076,4,2021-11-21,20211121,15
4444.88160943,113.883497799,22.666788466,113.918449894,22.648973456,3,2021-11-21,20211121,21
861.178829041,114.053803049,22.674606111,114.047531549,22.670426719,5,2021-11-21,20211121,7
2309.23645713,114.086217583,22.545782936,114.106953297,22.546331466,4,2021-11-21,20211121,22
640.973236107,114.106055191,22.542166322,114.109655243,22.546316672,3,2021-11-21,20211121,16
1600.60831365,113.779000711,22.679335339,113.787061733,22.690320634,3,2021-11-21,20211121,18
640.973236107,114.106055191,22.542166322,114.109655243,22.546316672,3,2021-11-21,20211121,16
670.982524372,114.163531647,22.569529241,114.166234435,22.564554171,5,2021-11-21,20211121,0
1790.14673115,114.015352857,22.555776294,114.031431977,22.556012961,3,2021-11-21,20211121,2
4123.19469494,114.039481648,22.661195493,114.039470259,22.627011409,3,2021-11-21,20211121,7
3867.11381748,113.964206435,22.700351237,113.989388527,22.678273062,3,2021-11-21,20211121,15
2723.06224134,113.934569566,22.626560017,113.93275687,22.604041345,3,2021-11-21,20211121,9
1121.28098656,113.940869188,22.548129846,113.950755209,22.546347428,3,2021-11-21,20211121,12
2723.06224134,113.934569566,22.626560017,113.93275687,22.604041345,3,2021-11-21,20211121,9
1007.74022832,114.106054696,22.543000649,114.115058872,22.542136212,3,2021-11-21,20211121,21
1169.7665501,114.125828488,22.676463425,114.115935584,22.679732454,3,2021-11-21,20211121,20
1007.74022832,114.106054696,22.543000649,114.115058872,22.542136212,3,2021-11-21,20211121,21
1169.7665501,114.125828488,22.676463425,114.115935584,22.679732454,3,2021-11-21,20211121,20
1007.74022832,114.106054696,22.543000649,114.115058872,22.542136212,3,2021-11-21,20211121,21
1169.7665501,114.125828488,22.676463425,114.115935584,22.679732454,3,2021-11-21,20211121,20
1007.74022832,114.106054696,22.543000649,114.115058872,22.542136212,3,2021-11-21,20211121,21
1169.7665501,114.125828488,22.676463425,114.115935584,22.679732454,3,2021-11-21,20211121,20
708.366982432,114.119536873,22.676412157,114.125827612,22.677296722,3,2021-11-21,20211121,9
1666.76302359,113.795132286,22.732962095,113.808615919,22.738965956,3,2021-11-21,20211121,18
708.366982432,114.119536873,22.676412157,114.125827612,22.677296722,3,2021-11-21,20211121,9
721.420707084,114.029651325,22.650229495,114.023398579,22.651801549,3,2021-11-21,20211121,10
708.366982432,114.119536873,22.676412157,114.125827612,22.677296722,3,2021-11-21,20211121,9
708.366982432,114.119536873,22.676412157,114.125827612,22.677296722,3,2021-11-21,20211121,9
1311.55681273,113.892463216,22.562650155,113.882597805,22.55670197,3,2021-11-21,20211121,15
706.02707289,114.05472022,22.537836944,114.04844375,22.536994813,3,2021-11-21,20211121,14
918.606530797,113.883493249,22.782593012,113.889778362,22.777662904,3,2021-11-21,20211121,8
724.504472129,114.020723594,22.542503116,114.015365497,22.539090863,3,2021-11-21,20211121,19
994.468424707,113.894241329,22.577689852,113.887062654,22.582599507,4,2021-11-21,20211121,20
3427.71293448,113.918436858,22.786446543,113.888880992,22.778484468,3,2021-11-21,20211121,13
1575.2925837,114.008207344,22.641604237,114.01624276,22.630853139,3,2021-11-21,20211121,16
3253.70345629,114.082603301,22.554190926,114.053815968,22.549518569,3,2021-11-21,20211121,15
826.146373605,113.876285541,22.575856674,113.869084792,22.574198085,13,2021-11-21,20211121,18
940.739687559,113.982213267,22.673354564,113.986695159,22.679965126,3,2021-11-21,20211121,13
859.606066813,113.781680754,22.689384244,113.788854249,22.692021288,3,2021-11-21,20211121,8
3653.99940662,113.919329828,22.789787984,113.888880992,22.778484468,3,2021-11-21,20211121,17
1101.29081733,114.345171097,22.686480696,114.335279223,22.686621916,3,2021-11-21,20211121,15
666.712805111,113.800518229,22.730546036,113.795132286,22.732962095,4,2021-11-21,20211121,14
649.656043158,114.083508904,22.550003465,114.08802069,22.546584781,4,2021-11-21,20211121,17
2867.68475033,113.947137106,22.56892043,113.951654932,22.545499069,3,2021-11-21,20211121,10
828.021760035,113.872699986,22.755904868,113.865493282,22.757602955,5,2021-11-21,20211121,7
807.936434224,114.152755058,22.622741757,114.145573987,22.62177007,4,2021-11-21,20211121,17
1017.92914943,113.939044945,22.576501739,113.948027306,22.578083321,3,2021-11-21,20211121,16
1179.23865214,114.280474306,22.683804515,114.284047081,22.693005395,3,2021-11-21,20211121,18
996.131228482,113.851054749,22.771103059,113.854666528,22.76355385,3,2021-11-21,20211121,13
4499.68597516,114.022512961,22.534185846,114.061004777,22.522787858,3,2021-11-21,20211121,8
2416.25813203,113.857348334,22.730192737,113.837465047,22.722162947,3,2021-11-21,20211121,18
928.114064877,114.018913482,22.749227784,114.01265518,22.744147531,7,2021-11-21,20211121,17
2416.25813203,113.857348334,22.730192737,113.837465047,22.722162947,3,2021-11-21,20211121,18
1092.03642744,113.77359361,22.709238433,113.781666178,22.714380115,3,2021-11-21,20211121,14
2416.25813203,113.857348334,22.730192737,113.837465047,22.722162947,3,2021-11-21,20211121,18
897.322810157,113.875410585,22.551666186,113.882599512,22.555033635,4,2021-11-21,20211121,15
629.328438264,113.795132286,22.732962095,113.800518866,22.731379258,4,2021-11-21,20211121,16
911.097013218,113.8690941,22.56502335,113.868185284,22.572534359,5,2021-11-21,20211121,23
718.471577999,114.042157008,22.672889766,114.047532262,22.669593333,3,2021-11-21,20211121,18
2177.10781414,114.02340477,22.539205989,114.027857416,22.556793936,5,2021-11-21,20211121,16
666.712805111,113.795132286,22.732962095,113.800518229,22.730546036,4,2021-11-21,20211121,16
1265.93135516,114.226660103,22.733257843,114.215835455,22.7300428,3,2021-11-21,20211121,18
1011.62848574,113.829333561,22.715600215,113.828433017,22.723941407,3,2021-11-21,20211121,17
2635.40046616,113.882597805,22.55670197,113.867283265,22.573373466,5,2021-11-21,20211121,17
2929.34199553,113.880778434,22.579210323,113.883497734,22.555040591,4,2021-11-21,20211121,11
931.47069941,114.1311989,22.602327341,114.125808259,22.596419003,3,2021-11-21,20211121,11
1650.39221037,113.804122124,22.741423031,113.818520315,22.738163104,3,2021-11-21,20211121,9
852.2142648,113.945330473,22.578950663,113.938147153,22.57650634,3,2021-11-21,20211121,12
670.982524372,114.163531647,22.569529241,114.166234435,22.564554171,4,2021-11-21,20211121,8
762.351021839,114.120452745,22.546326958,114.114154266,22.548810067,3,2021-11-21,20211121,15
719.212296835,114.210454273,22.65512982,114.205034827,22.651883863,3,2021-11-21,20211121,20
762.351021839,114.120452745,22.546326958,114.114154266,22.548810067,3,2021-11-21,20211121,15
797.066282373,114.271511074,22.732839065,114.264352103,22.732718258,3,2021-11-21,20211121,11
762.351021839,114.120452745,22.546326958,114.114154266,22.548810067,3,2021-11-21,20211121,15
1092.13019942,114.131209239,22.684032645,114.125828488,22.676463425,4,2021-11-21,20211121,11
1209.03173344,113.798728254,22.691359453,113.799637109,22.681373991,3,2021-11-21,20211121,15
1092.13019942,114.131209239,22.684032645,114.125828488,22.676463425,4,2021-11-21,20211121,11
1075.62281319,114.028751321,22.667720334,114.032330272,22.659438142,3,2021-11-21,20211121,15
1216.23737338,114.043966187,22.529458308,114.048443212,22.538663648,4,2021-11-21,20211121,17
673.105949033,114.110528411,22.613874619,114.107822777,22.60888277,3,2021-11-21,20211121,18
2006.62983765,114.119553603,22.546321822,114.101547328,22.545545824,5,2021-11-21,20211121,6
1349.27504927,113.906794004,22.565391453,113.916650038,22.558876554,3,2021-11-21,20211121,21
921.025517801,113.829368811,22.769752962,113.834787872,22.775517652,3,2021-11-21,20211121,9
1006.40068558,114.147358471,22.610128571,114.138383947,22.609120958,4,2021-11-21,20211121,18
975.212823768,114.030544565,22.648575355,114.02250541,22.65178798,3,2021-11-21,20211121,17
2204.42156706,114.037654532,22.704506054,114.051082213,22.717932325,3,2021-11-21,20211121,11
1026.58558521,114.107854052,22.54632579,114.109659942,22.537973295,3,2021-11-21,20211121,16
1054.56085344,113.83298073,22.633050212,113.842014475,22.630417736,3,2021-11-21,20211121,0
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,5,2021-11-21,20211121,14
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,5,2021-11-21,20211121,14
1054.56085344,113.83298073,22.633050212,113.842014475,22.630417736,3,2021-11-21,20211121,0
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,5,2021-11-21,20211121,14
585.286614029,114.111458266,22.542973383,114.114155626,22.547141557,3,2021-11-21,20211121,23
998.761660585,114.118632252,22.681407431,114.125828488,22.676463425,5,2021-11-21,20211121,14
585.286614029,114.111458266,22.542973383,114.114155626,22.547141557,3,2021-11-21,20211121,23
564.867277857,114.101528568,22.564731882,114.105129761,22.56803306,8,2021-11-21,20211121,18
585.286614029,114.111458266,22.542973383,114.114155626,22.547141557,3,2021-11-21,20211121,23
564.867277857,114.101528568,22.564731882,114.105129761,22.56803306,8,2021-11-21,20211121,18
585.286614029,114.111458266,22.542973383,114.114155626,22.547141557,3,2021-11-21,20211121,23
707.895498512,114.086218167,22.544948632,114.07990698,22.544228785,3,2021-11-21,20211121,20
639.110333367,113.808639036,22.668141402,113.804140009,22.671432424,4,2021-11-21,20211121,15
1305.82236197,114.115956467,22.545474719,114.106056455,22.539663248,4,2021-11-21,20211121,8
634.286266324,113.887982907,22.558421425,113.882597805,22.55670197,5,2021-11-21,20211121,19
734.481923831,113.860083077,22.761818807,113.853763277,22.763566756,4,2021-11-21,20211121,12
1305.82236197,114.115956467,22.545474719,114.106056455,22.539663248,4,2021-11-21,20211121,8
1008.89255011,114.221251678,22.733307145,114.230261725,22.732404585,4,2021-11-21,20211121,17
789.609297245,113.913038604,22.727227662,113.90855957,22.722154492,3,2021-11-21,20211121,13
908.8012587,113.814911168,22.732330038,113.823023087,22.731481694,3,2021-11-21,20211121,11
730.824676206,113.847439637,22.766995572,113.852859946,22.763579964,3,2021-11-21,20211121,1
917.862636143,113.896031413,22.581053993,113.887960063,22.58260955,3,2021-11-21,20211121,20
3217.81751314,113.889769947,22.751842759,113.888880992,22.778484468,4,2021-11-21,20211121,9
852.371471805,114.128514991,22.571429691,114.121324299,22.573859347,3,2021-11-21,20211121,14
3556.62426669,113.776315003,22.757607191,113.795132983,22.733795305,3,2021-11-21,20211121,22
1143.08058515,114.170746094,22.642987408,114.180653952,22.640497936,3,2021-11-21,20211121,9
600.675680791,114.115934678,22.680565719,114.121330579,22.680589552,3,2021-11-21,20211121,8
673.214823187,114.244634618,22.719939813,114.239246733,22.717406279,3,2021-11-21,20211121,19
600.675680791,114.115934678,22.680565719,114.121330579,22.680589552,3,2021-11-21,20211121,8
600.675680791,114.115934678,22.680565719,114.121330579,22.680589552,3,2021-11-21,20211121,8
673.214823187,114.244634618,22.719939813,114.239246733,22.717406279,3,2021-11-21,20211121,19
600.675680791,114.115934678,22.680565719,114.121330579,22.680589552,3,2021-11-21,20211121,8
568.526400675,113.82034199,22.759819861,113.816738429,22.763157057,3,2021-11-21,20211121,14
763.991390678,113.936354665,22.685741438,113.94264268,22.683204212,3,2021-11-21,20211121,13
1352.3786381,113.887974783,22.565928423,113.882598658,22.555867808,5,2021-11-21,20211121,8
763.991390678,113.936354665,22.685741438,113.94264268,22.683204212,3,2021-11-21,20211121,13
1705.84362246,113.867300785,22.556691583,113.882598658,22.555867808,3,2021-11-21,20211121,11
1428.46182108,113.955224856,22.685529442,113.94264268,22.683204212,3,2021-11-21,20211121,14
1240.67201121,114.032331306,22.646933778,114.02250541,22.65178798,3,2021-11-21,20211121,12
1428.46182108,113.955224856,22.685529442,113.94264268,22.683204212,3,2021-11-21,20211121,14
1214.61059082,113.948921582,22.806412559,113.938142812,22.80485123,4,2021-11-21,20211121,7
755.82983202,114.015348462,22.672523599,114.00909042,22.674953937,3,2021-11-21,20211121,9
1041.92227199,113.798726642,22.736352525,113.794231505,22.728780604,3,2021-11-21,20211121,18
803.65447731,114.001019771,22.733231312,114.008176772,22.73410453,3,2021-11-21,20211121,13
3045.65994873,113.886166887,22.804262752,113.903216991,22.784536578,3,2021-11-21,20211121,18
824.752789609,114.101527663,22.565565964,114.094316543,22.563995757,3,2021-11-21,20211121,21
1818.58200111,113.805014064,22.695606595,113.799637109,22.681373991,3,2021-11-21,20211121,10
722.611992213,114.049293526,22.70126399,114.043921761,22.697901904,3,2021-11-21,20211121,11
709.689313482,114.239279793,22.558167391,114.234789789,22.553987713,4,2021-11-21,20211121,10
627.746911634,114.013568167,22.638324239,114.008206454,22.639936613,3,2021-11-21,20211121,1
587.005665664,113.820314115,22.726493967,113.824822699,22.723971514,4,2021-11-21,20211121,22
4926.02468389,113.944437014,22.573122065,113.97054659,22.540127586,3,2021-11-21,20211121,9
587.005665664,113.820314115,22.726493967,113.824822699,22.723971514,4,2021-11-21,20211121,22
1090.85972375,113.889772756,22.562613774,113.884395791,22.555048194,3,2021-11-21,20211121,8
1010.00541294,114.109653247,22.548819454,114.108758336,22.540480628,6,2021-11-21,20211121,20
590.535972373,113.83475288,22.716368545,113.839270771,22.713803853,3,2021-11-21,20211121,20
775.488100429,113.969647912,22.538476846,113.965151697,22.533562101,3,2021-11-21,20211121,21
949.232006096,114.024281716,22.630970203,114.016240528,22.628351283,3,2021-11-21,20211121,19
861.848937591,114.095239233,22.540623905,114.102452737,22.538026966,4,2021-11-21,20211121,16
949.232006096,114.024281716,22.630970203,114.016240528,22.628351283,3,2021-11-21,20211121,19
1994.09135425,113.841102976,22.750436556,113.846535674,22.766177156,3,2021-11-21,20211121,14
